,index,id,attach_dist,is_attached,is_contained,is_matched,match_ids,match_overlaps,pred_num_pix,pred_sum_pix,true_num_pix,true_sum_pix,ke,true_ke
0,0,17,1.873870617011172,True,True,True,[39 20],[0.6904762  0.00178571],31,21.03077,40,623.7489624023438,25.991928,37.46818214932636
1,0,42,0.7650146484375,True,True,True,[50 12],[0.91525424 0.01869159],57,37.652763,56,589.65625,46.535053,35.056940321404035
2,0,49,1.0818617225085447,True,False,True,[45 17],[0.42857143 0.02247191],5,4.0265017,-1,-1.0,4.9763536,-1.0
3,0,51,0.7649993896484375,True,True,True,[64],[0.8135593],50,23.771938,57,560.9762573242188,29.37974,42.91413617136126
4,0,53,0.764984130859375,True,True,True,[55  6],[0.8125     0.00990099],31,15.437214,27,284.424072265625,19.078854,26.85661681550674
5,1,14,1.0818617225085447,True,True,True,[41 21],[0.94285715 0.004     ],35,20.490435,33,406.5850524902344,25.32413,46.493665346975206
6,1,28,0.7650146484375,True,False,True,[37 24],[0.84444445 0.0106383 ],44,34.55802,39,507.12994384765625,42.71026,34.88154436206216
7,2,24,1.0818293538903043,True,True,True,[49 18],[0.73333335 0.02970297],14,17.66911,12,170.03665161132812,21.837254,22.618913331827557
8,2,27,1.3249913823352457,True,True,True,[44 28],[0.7708333  0.01298701],46,47.34357,39,712.5077514648438,58.51192,52.222656642274885
9,2,31,0.764984130859375,True,True,True,[43 29],[0.8214286  0.00700935],56,44.195618,46,666.8198852539062,54.621365,50.734375685785345
10,2,34,1.3250442396281927,True,True,True,[58],[0.85714287],25,22.089869,27,421.9170227050781,27.300869,51.05412801467175
11,3,5,1.081872512263171,True,False,True,[33],[0.88095236],40,31.792435,39,565.1236572265625,39.29227,47.28900090351576
12,3,7,1.3250178108059933,True,True,True,[35  7],[0.9148936  0.00161031],45,25.74371,45,478.8227844238281,31.816652,39.919866641827106
13,3,9,1.5300140380859375,True,True,True,[32 10],[0.81578946 0.00522193],37,23.369497,32,344.4869689941406,28.882362,26.840673692958536
14,3,11,0.7649993896484375,True,False,True,[36  6],[0.76       0.01714286],25,24.181095,19,226.64559936523438,29.885416,24.665853609285605
15,4,27,1.081872512263171,True,True,True,[61  5],[0.8269231 0.0075188],52,42.564095,43,617.3408813476562,52.604965,41.521122746987274
16,4,37,0.76495361328125,True,True,True,[32 26],[0.51428574 0.01201201],35,27.063608,18,229.38787841796875,33.447914,58.964442986563434
17,4,41,0.764984130859375,True,False,True,[39 19],[0.8148148  0.00833333],25,21.767193,24,347.3924560546875,26.902075,41.770676036593194
18,5,20,2.4191597809580574,False,True,True,[41],[0.9655172],28,31.178516,29,568.3506469726562,38.53353,44.04771775475583
19,5,22,1.0818833016949811,True,False,True,[39  7],[0.625     0.0035461],8,4.873024,5,49.907798767089844,6.0225706,16.15297791097738
20,6,36,1.3250001920597876,True,True,True,[77  3],[0.8695652  0.00238095],64,38.16526,65,623.3024291992188,47.168446,45.0335167524246
21,6,38,0.7650146484375,True,True,True,[52 20],[0.6785714  0.03773585],27,33.001762,20,357.859375,40.78688,38.344829908825446
22,7,22,1.325013405899791,True,False,True,[25],[0.5],3,3.6290045,-1,-1.0,4.485087,-1.0
23,8,14,1.529998779296875,True,False,True,[33],[0.7096774],26,25.279713,27,632.9663696289062,31.243198,42.09865612299867
24,9,19,2.5372320428099213,False,True,True,[37  0],[0.8214286  0.00359712],27,17.709887,24,315.7996520996094,21.88765,38.49729182178564
25,10,13,0.7649993896484375,True,True,True,[44 52],[0.7419355  0.18644068],58,37.188095,50,596.4781494140625,45.96077,42.110783537112304
26,10,17,1.7106247576893532,True,True,True,[51],[0.9166667],24,29.77327,22,506.99005126953125,36.796783,37.01022690618071
27,10,37,1.081872512263171,True,True,True,[50  2],[0.76785713 0.00148148],51,45.00149,48,692.8311767578125,55.617344,49.91405399453655
28,11,32,2.537215940406524,False,False,True,[56  8],[0.48387095 0.00230415],29,23.541155,-1,-1.0,29.094515,-1.0
29,11,34,1.7105633423025222,True,True,True,[49 12],[0.8125     0.01033592],30,38.26752,28,576.5943603515625,47.29483,38.09403755846004
30,12,0,128.61785202968585,False,False,True,[35 36 34],[0.40243903 0.3015873  0.05714286],63,45.558563,-1,-1.0,56.305832,-1.0
31,12,31,1.7105974619921192,True,True,True,[31 28],[0.7254902  0.04117647],49,30.50327,39,382.5373229980469,37.69899,30.0737276152503
32,12,33,0.7650146484375,True,True,True,[45],[0.75609756],34,20.44706,38,445.17364501953125,25.270521,31.510887730406985
33,12,35,6.580794864441971,False,False,True,[37],[0.0794702],12,6.5292645,-1,-1.0,8.069518,-1.0
34,13,26,6.58078865613447,False,False,True,[28],[1.],20,12.249057,20,229.82826232910156,15.13861,43.007994108239664
35,13,28,0.764984130859375,True,True,True,[39  4],[0.94736844 0.01156069],38,31.538137,36,458.0369567871094,38.977985,42.78269194452197
36,14,15,145.56929040264205,False,False,True,[32 19],[0.902439   0.00219298],39,26.779549,39,529.0266723632812,33.096844,41.429877756741284
37,14,17,1.0818833016949811,True,True,True,[29 33 18],[0.7012987  0.04395605 0.00224972],73,53.35621,58,637.766845703125,65.94294,38.11807133140383
38,14,29,0.7650146484375,True,True,True,[37 16],[0.8152174  0.00662252],87,54.031727,80,849.5505981445312,66.77782,52.037668322832715
39,14,36,135.18006775551055,False,False,True,[36],[0.5],19,14.902011,-1,-1.0,18.417397,-1.0
40,15,0,3.154199192731306,False,False,True,[51  4],[0.7894737 0.0125   ],51,33.51146,51,597.5099487304688,41.416813,45.26491699716295
41,15,6,0.7650146484375,True,False,True,[54],[0.90384614],49,46.89734,50,729.0086059570312,57.960423,46.711328893898354
42,15,8,1.0818940912343977,True,True,True,[41 15],[0.73214287 0.00736196],52,35.180573,45,571.8768310546875,43.47967,40.26166004235489
43,15,19,0.7650146484375,True,True,True,[50  6],[0.75       0.00543478],28,21.29377,21,295.9494323730469,26.31697,19.991277420990535
44,15,21,1.0818940912343977,True,True,True,[42 14],[0.85714287 0.01449275],34,30.183979,31,441.7142333984375,37.304382,31.908994950283528
45,15,23,0.7650146484375,True,False,True,[39 19],[0.92105263 0.00478469],37,25.07178,36,450.3187561035156,30.986214,49.322763081888304
46,16,34,3.9007378382392535,False,True,True,[36],[0.8095238],17,23.864511,21,426.08538818359375,29.49415,35.932118226839215
47,16,36,1.8738581583034915,True,False,True,[26 22],[0.78571427 0.0173913 ],24,19.786541,26,331.0242614746094,24.454187,34.07909824331791
48,17,46,4.957748551885025,False,True,True,[56],[0.686747],62,36.150566,78,642.6129760742188,44.678486,50.50690438518805
49,17,48,22.118936555149805,False,False,True,[50],[0.8],14,7.500925,13,163.37632751464844,9.270393,9.783529606851495
50,17,50,1.325009001198595,True,True,True,[31],[0.02932961],21,18.403149,-1,-1.0,22.744452,-1.0
51,17,52,inf,False,True,True,[58],[0.9444444],17,18.143198,18,373.6029357910156,22.42318,24.621462706010057
52,18,38,4.715792752238916,False,True,True,[36 28],[0.3617021  0.00921659],20,17.852463,-1,-1.0,22.06386,-1.0
53,18,45,0.7649993896484375,True,False,True,[68 25],[0.92424244 0.00934579],65,42.51735,62,690.1046752929688,52.547195,44.217042449152146
54,18,47,0.7649993896484375,True,True,True,[57],[0.875],30,19.56499,30,376.1070251464844,24.18037,31.972439139269788
55,18,49,1.873851928856462,True,False,True,[35 31],[0.86585367 0.01960784],78,50.018433,75,729.4110107421875,61.817783,46.08950556342386
56,19,11,279.19671299623366,False,True,True,[54 42 16  0],[0.625      0.11111111 0.01089325 0.00692042],62,42.627045,42,530.26904296875,52.682766,38.57356169329164
57,19,15,180.40219253566974,False,True,True,[39],[0.2962963],10,10.399155,-1,-1.0,12.852316,-1.0
58,19,33,0.7650146484375,True,True,True,[31 27],[0.73134327 0.01449275],61,42.749477,55,535.9450073242188,52.83408,34.57495427473428
59,19,35,2.758274149314548,False,False,True,[50  6],[0.86440676 0.00888889],55,44.895123,55,618.8004150390625,55.485886,40.60363623051377
60,19,37,8.132088073421444,False,True,True,[30],[0.59375],20,23.013227,31,599.9718627929688,28.442049,51.463296542128965
61,20,21,0.7649993896484375,True,True,True,[41 18],[0.8923077  0.00581395],63,37.44258,60,654.833251953125,46.275288,39.50568915587206
62,20,23,449.2973256223294,False,True,True,[63],[0.84375],29,27.691082,30,474.7373046875,34.223408,39.79516522551484
63,20,27,6.1676355049803835,False,False,True,[39],[0.53846157],20,27.565826,20,554.1530151367188,34.068607,49.81421700577706
64,20,29,36.61625233110131,False,False,True,[40],[0.07692308],2,0.9642994,-1,-1.0,1.1917777,-1.0
65,22,35,1.3250266205305374,True,True,True,[37 16],[0.86206895 0.00423729],57,41.140347,51,748.471923828125,50.845356,48.6966498965473
66,22,37,3.2456139396466837,False,True,True,[51  8],[0.8        0.01801802],29,21.755535,25,388.7632141113281,26.887667,21.997838629303885
67,24,47,2.2950032552534227,False,True,True,[53],[0.7906977],35,21.24672,42,380.06146240234375,26.258821,35.03419302691904
68,24,49,0.7649993896484375,True,True,True,[52 12],[0.8181818  0.01515152],21,18.056751,19,286.23834228515625,22.31634,19.675942982380572
69,25,3,13.70608186558629,False,False,True,[25],[0.7692308],31,22.26722,38,697.6475219726562,27.520058,56.29437377891226
70,25,13,inf,False,False,True,[27 10],[0.87234044 0.01351351],45,37.762264,43,570.7369384765625,46.670383,40.317652388925424
71,25,15,2.295013427734375,False,True,True,[37  2],[9.1891891e-01 8.3194673e-04],36,30.704456,35,421.20355224609375,37.94764,32.49422536005243
72,25,17,1.081872512263171,True,False,True,[30],[0.8484849],59,41.773415,63,800.5996704101562,51.627766,50.123137299060204
73,26,19,478.14398699800057,False,True,True,[31 13],[8.0952382e-01 7.7041605e-04],20,11.255456,18,242.619140625,13.910619,27.468912706472942
74,26,32,0.76495361328125,True,True,True,[45  8],[0.8        0.00769231],37,22.335482,35,316.81488037109375,27.604424,21.63754195637797
75,29,0,16.567172590275494,False,False,True,[40 16],[0.85714287 0.04411765],34,35.047665,31,575.4902954101562,43.31541,49.89174191320131
76,29,5,0.7649993896484375,True,False,True,[35],[0.7894737],86,39.021,84,664.9334716796875,48.226055,42.198130626328734
77,29,17,0.7649993896484375,True,True,True,[46 11],[0.75757575 0.00879765],32,20.118366,26,286.7983703613281,24.86429,19.66053523136174
78,32,4,270.7148895385985,False,False,False,[],[],15,10.325502,-1,-1.0,12.761289,-1.0
79,32,21,54.38498278479632,False,True,True,[38],[0.78571427],12,7.9774127,13,195.03880310058594,9.859284,33.79266804705385
80,32,23,237.54699198498977,False,True,True,[30],[0.8947368],36,34.59628,36,542.0375366210938,42.75754,44.50827913317143
81,33,19,7.876168558685905,False,False,True,[36],[0.9259259],51,40.552925,53,748.80712890625,50.11936,91.99408554488714
82,33,21,1.0818940912343977,True,False,True,[32 25],[0.97959185 0.01428571],49,37.57032,48,633.4883422851562,46.43316,38.6406547885681
83,33,23,1.0818509328615227,True,True,True,[50 10],[0.47058824 0.02068966],34,45.21481,-1,-1.0,55.880985,-1.0
84,33,25,0.7650146484375,True,True,True,[33 24],[0.84210527 0.00408163],17,18.085087,18,398.94775390625,22.35136,25.322348001088326
85,33,27,1.7105974619921192,True,True,True,[35 22],[0.8717949  0.00384615],37,24.896782,36,465.40130615234375,30.769934,34.92773991804913
86,34,9,1.873833240763878,True,True,True,[39 16],[0.91803277 0.00273224],60,46.52095,57,824.1808471679688,57.495243,53.182477196708604
87,35,31,2.8623493049401767,False,False,True,[31],[0.375],4,4.2031674,-1,-1.0,5.194695,-1.0
88,35,33,1.5300025939941406,True,True,True,[46  7],[0.87096775 0.00372439],59,27.703707,57,537.2120361328125,34.239014,32.264577464251865
89,35,35,0.7650146484375,True,True,True,[39 13],[0.3        0.00519031],12,9.727168,-1,-1.0,12.021808,-1.0
90,36,30,0.764984130859375,True,True,True,[42 15],[0.8181818  0.00665557],44,38.679764,36,564.216552734375,47.80432,39.31359704371917
91,36,32,0.764984130859375,True,False,True,[36 19],[0.72727275 0.00248139],30,29.860931,27,411.9412536621094,36.905125,42.53070485367456
92,37,12,1.081872512263171,True,False,True,[39 14],[0.54545456 0.01923077],22,22.12736,12,230.92259216308594,27.347204,20.93398755792511
93,37,26,inf,False,False,True,[1],[0.6756757],29,33.882977,33,875.9777221679688,41.875973,83.23064046383547
94,37,33,0.7649993896484375,True,True,True,[38],[0.77380955],70,36.249706,79,692.6126098632812,44.801014,50.71474819368316
95,37,35,1.3250442396281927,True,True,True,[26 25],[0.7941176  0.01212121],34,22.848755,27,351.703369140625,28.238777,38.26891720107535
96,38,22,84.7252278370114,False,True,True,[63 62 61],[0.5064935  0.2840909  0.07228915],75,50.631985,41,543.890380859375,62.576073,34.84070681660362
97,38,35,1.325035430020792,True,True,True,[56],[0.8679245],48,32.61078,51,637.1904296875,40.30366,41.912019072801144
98,39,33,1.3250178108059933,True,False,True,[50  1],[0.8        0.01336898],39,27.052853,33,366.4095458984375,33.43462,34.79638964576927
99,40,15,0.764984130859375,True,False,True,[45  4],[0.75       0.01812689],57,35.016582,55,474.53448486328125,43.276997,32.192403869654264
100,40,17,0.7650146484375,True,True,True,[49],[0.86904764],78,36.728558,79,636.7061157226562,45.392826,41.23232844885615
101,41,19,inf,False,True,True,[25],[0.3483146],39,22.99612,-1,-1.0,28.420906,-1.0
102,41,21,1.3250266205305374,True,True,True,[48],[0.3],3,2.6469822,-1,-1.0,3.2714055,-1.0
103,42,39,0.7649993896484375,True,False,True,[11],[0.0017762],3,1.405461,-1,-1.0,1.7370093,-1.0
104,42,41,2.8623829490375257,False,True,True,[71],[0.8888889],16,13.1250725,18,366.7381286621094,16.221277,38.274164655140936
105,42,43,1.530029296875,True,False,False,[],[],27,22.142939,-1,-1.0,27.366459,-1.0
106,42,45,0.764984130859375,True,True,True,[66],[0.95555556],44,35.989086,44,531.34423828125,44.478912,39.32459056598236
107,42,47,1.529998779296875,True,False,False,[],[],7,4.2031674,-1,-1.0,5.194695,-1.0
108,43,41,369.2739558427783,False,False,False,[],[],3,2.316353,-1,-1.0,2.8627808,-1.0
109,44,31,0.7650146484375,True,False,True,[31],[0.9],9,11.726174,10,184.63839721679688,14.492379,22.348781810505667
110,45,47,0.764984130859375,True,False,True,[48  7],[0.9722222 0.0026178],36,22.959162,35,416.95550537109375,28.375229,24.49750086772606
111,45,49,0.7649993896484375,True,True,True,[36],[0.8333333],64,36.999054,68,705.8359375,45.72713,51.16594439170737
112,45,51,9.243536685986063,False,False,True,[34 21],[0.7083333  0.02272727],22,13.061104,19,218.37515258789062,16.14222,47.26817668965027
113,46,19,1.0818617225085447,True,True,True,[28],[1.],11,8.832708,11,170.9065704345703,10.916345,13.625386001428963
114,46,21,1.0818940912343977,True,True,True,[35],[0.7692308],21,25.974487,25,522.7760620117188,32.10187,42.14686846786042
115,46,23,2.2949930827273812,False,True,True,[29 15],[0.86206895 0.00909091],27,21.716253,27,380.84259033203125,26.839119,27.930213088236467
116,47,32,1.873833241136639,True,True,True,[34 33],[0.7906977  0.00432432],40,22.615904,37,399.42034912109375,27.950996,35.2624705486622
117,47,34,0.764984130859375,True,True,True,[17],[0.03496503],6,7.543063,-1,-1.0,9.322473,-1.0
118,48,53,0.764984130859375,True,True,True,[55 33],[0.92105263 0.01003344],38,26.847864,35,400.07989501953125,33.18128,32.893921308155406
119,48,55,0.7650146484375,True,True,True,[78],[0.9285714],28,26.53893,26,301.1805725097656,32.799465,25.803831007905657
120,48,57,1.081872512263171,True,True,True,[60 30],[0.796875  0.0020202],63,33.39664,52,497.99676513671875,41.27491,36.70441073641358
121,48,59,1.081872512263171,True,False,True,[95  3],[0.8666667  0.00161812],15,16.238836,13,230.47776794433594,20.069578,18.3595089691513
122,49,3,1.3250001913569027,True,False,True,[38],[0.8913044],45,30.29814,42,559.23193359375,37.445473,34.768601914790736
123,49,34,inf,False,False,True,[43 18],[0.37931034 0.33333334],23,27.743418,-1,-1.0,34.28809,-1.0
124,49,36,0.764984130859375,True,True,True,[51],[0.8913044],41,26.717516,46,449.1366882324219,33.02018,36.280964106294
125,49,38,0.7650146484375,True,True,True,[60],[0.8333333],10,15.54176,12,338.1262512207031,19.208063,40.771662359239855
126,49,40,0.764984130859375,True,True,True,[39 21],[0.825  0.0125],76,38.498566,70,652.0000610351562,47.58038,48.12779793935162
127,50,8,2.295013427734375,False,True,True,[55],[0.8333333],80,39.152885,85,783.4107666015625,48.389053,48.546922291635894
128,50,37,0.7650146484375,True,False,True,[46 16],[0.7011494  0.03680982],76,44.99082,72,672.5591430664062,55.60416,47.243127305513816
129,50,39,2.1637018657230453,False,True,True,[59],[0.8695652],21,23.388454,22,426.6055603027344,28.905792,34.295080383512264
130,51,13,3.900734845766325,False,False,True,[35 39],[0.52380955 0.3902439 ],40,38.26281,24,355.45855712890625,47.28901,31.64131252331193
131,51,19,27.75166429369284,False,False,True,[36],[0.96428573],27,27.083801,28,488.0483093261719,33.47287,43.22569566124309
132,52,25,3.154199192731306,False,True,True,[39],[0.04],3,2.50154,-1,-1.0,3.0916533,-1.0
133,52,27,0.7649993896484375,True,True,True,[11],[0.03314917],6,11.278859,-1,-1.0,13.939543,-1.0
134,52,29,0.76495361328125,True,True,True,[50],[0.890625],61,32.102734,60,550.2921752929688,39.67577,39.12592784490381
135,52,31,1.0818940912343977,True,False,True,[82  7],[0.8695652  0.01960784],44,25.388308,42,419.674072265625,31.37741,29.163853835947304
136,53,15,inf,False,False,False,[],[],26,25.432716,-1,-1.0,31.432295,-1.0
137,53,19,313.48764373575045,False,True,True,[43],[0.3043478],9,7.670813,-1,-1.0,9.480358,-1.0
138,53,21,274.5124801514277,False,False,True,[54  7],[0.95       0.00324675],40,26.757467,38,428.13226318359375,33.069553,32.373662294837985
139,53,24,41.34543768082455,False,False,True,[48 13],[0.7735849  0.01818182],46,34.052284,48,688.2075805664062,42.08522,47.74852559683562
140,54,0,inf,False,False,True,[57],[0.57894737],18,19.329021,12,240.7738037109375,23.888739,18.8046267032219
141,54,27,8.023401655241972,False,False,True,[66  3],[0.77272725 0.01652892],44,24.82151,34,320.9085998535156,30.676907,33.227127927383094
142,54,39,1.325009001198595,True,False,True,[65],[0.9074074],50,41.11154,53,689.8013305664062,50.809757,43.49349187396027
143,54,49,1.7105974620601745,True,True,True,[64],[0.94285715],33,16.447113,35,329.4744567871094,20.326988,29.41150419774911
144,55,1,0.764984130859375,True,True,True,[61 23],[0.94736844 0.00101626],37,28.1874,37,532.6867065429688,34.83681,36.878353741702846
145,55,22,1.7105974619921192,True,True,True,[81 10],[0.95348835 0.00511509],43,37.767845,41,587.2188720703125,46.67728,48.169548482103956
146,55,38,0.7649993896484375,True,False,True,[80],[0.7948718],35,31.910213,35,621.4735717773438,39.437836,38.83545153023889
147,55,40,1.3250266205305374,True,False,False,[],[],16,14.04134,-1,-1.0,17.353693,-1.0
148,55,42,60.30414970400364,False,True,True,[88  5],[0.82978725 0.00920245],42,46.574974,44,714.0565185546875,57.56201,46.7137658538045
149,56,3,0.764984130859375,True,False,True,[58 21],[0.90909094 0.00719424],54,24.865675,51,515.4598999023438,30.73149,38.19868479476993
150,56,37,10.655201957748869,False,False,True,[70],[0.6363636],28,26.318056,44,775.207275390625,32.526485,47.28429939365679
151,56,39,7.80152355635758,False,False,False,[],[],3,1.5000091,-1,-1.0,1.8538612,-1.0
152,56,43,2.295013427734375,False,False,True,[71  4],[0.6666667  0.01098901],26,28.87009,24,400.9775695800781,35.680546,35.31271067657272
153,57,17,37.17143066313377,False,True,True,[40],[0.73913044],18,15.412332,22,244.75025939941406,19.048101,17.790602453121814
154,57,19,0.7650146484375,True,True,True,[26],[0.8],51,27.585527,48,534.4871826171875,34.092953,47.430348219847126
155,57,22,1.7105906379997553,True,False,True,[31 10],[0.9032258  0.00343643],31,27.456772,28,413.2445373535156,33.933826,37.998829754764245
156,57,24,1.7105838141162804,True,False,True,[37  3],[0.29411766 0.0052356 ],7,7.672465,-1,-1.0,9.4824,-1.0
157,58,30,0.7650146484375,True,True,True,[35 21],[0.8518519  0.00442478],52,40.02743,48,661.0885620117188,49.469906,51.48166735100544
158,58,32,0.7650146484375,True,True,True,[27],[0.84090906],40,34.881485,41,686.7552490234375,43.110027,51.08989807058252
159,58,41,0.7650146484375,True,False,True,[36 19],[0.6923077  0.01322751],23,27.633371,21,441.4469299316406,34.152084,31.641505090338367
160,58,43,0.7649993896484375,True,True,True,[75  1],[0.875      0.00623701],40,33.49105,35,526.1124267578125,41.39159,38.61562377664318
161,58,45,3.05999755859375,False,False,False,[],[],39,24.709742,-1,-1.0,30.53877,-1.0
162,58,47,1.3250266205305374,True,True,True,[56],[1.],25,25.500446,25,465.28131103515625,31.516003,30.528701825079413
163,59,6,0.76495361328125,True,True,True,[41],[0.9245283],51,38.538113,51,702.2551879882812,47.629253,51.92132388916904
164,59,18,2.29498291015625,False,True,True,[57],[0.7777778],49,36.40331,47,654.485107421875,44.990852,48.53862900371233
165,59,45,1.0818833016949811,True,False,True,[56],[0.8695652],41,19.933762,45,396.4161682128906,24.636137,24.861812267860653
166,59,47,60.66212115917623,False,True,True,[67 12],[0.6896552  0.02836879],57,50.250324,41,616.0000610351562,62.104378,47.80281135376253
167,60,18,35.922419970415746,False,True,True,[29],[0.89361703],47,42.605865,42,739.1338500976562,52.65659,44.291729222238516
168,60,20,2.2950134279372763,False,False,False,[],[],20,22.779211,-1,-1.0,28.152828,-1.0
169,60,22,inf,False,False,True,[31 17],[0.8888889  0.00757576],34,32.984924,34,530.151611328125,40.76607,36.027578035495765
170,61,5,1.5300025939941406,True,False,True,[54 27],[0.88235295 0.01754386],17,18.969461,15,234.9281768798828,23.444359,33.641583751444166
171,61,42,1.325018912015155,True,True,True,[82],[0.75],31,19.318438,39,377.2062683105469,23.875658,33.15318941026441
172,61,44,0.7649993896484375,True,True,True,[49 32],[0.84615386 0.016     ],13,20.818563,11,233.14431762695312,25.729664,23.236020289085413
173,61,46,2.1637234450170895,False,True,True,[72 11],[0.78125 0.008  ],28,19.997515,29,345.25244140625,24.71493,23.745603739584435
174,62,33,1.081850933722383,True,False,False,[],[],69,36.666195,-1,-1.0,45.31575,-1.0
175,62,35,1.0818725120479602,True,True,True,[50],[1.],6,3.8108463,6,61.80024719238281,4.709825,18.877068146268652
176,62,37,0.764984130859375,True,True,True,[30],[0.90384614],48,35.786102,51,654.1786499023438,44.228046,43.829881213525866
177,63,20,2.2950032552534227,False,True,True,[39],[0.82222223],42,42.70551,40,606.3571166992188,52.77974,45.33519453539709
178,63,22,1.529998779296875,True,True,True,[33 26],[0.6818182  0.00260417],21,22.550407,16,358.024658203125,27.87005,28.236379998577302
179,64,22,0.7649993896484375,True,True,True,[36 22],[0.7096774  0.00757576],27,20.846249,26,316.73602294921875,25.76388,27.156363752729654
180,64,24,49.27574849493249,False,True,True,[42],[0.96],25,32.284718,24,569.2820434570312,39.900684,39.02942618390441
181,64,31,0.7649993896484375,True,True,True,[31 29],[0.84615386 0.00495049],46,44.032204,50,662.58837890625,54.419403,47.88514241924624
182,65,6,1.0818725120479602,True,False,True,[72  7],[0.8873239  0.00704225],65,45.95512,69,769.8286743164062,56.795937,48.41694455890899
183,65,57,0.7650146484375,True,True,True,[80  3],[0.6        0.00412371],13,9.083726,11,125.6603775024414,11.226577,13.176473244706592
184,65,59,43.044423352516645,False,True,True,[44],[0.9714286],34,29.259098,35,553.5416259765625,36.16132,35.414436478075224
185,66,25,0.764984130859375,True,True,True,[67 21],[0.85106385 0.01162791],46,42.281345,41,680.6492919921875,52.255516,50.93557370981337
186,66,33,0.764984130859375,True,True,True,[72 11],[0.775      0.01459854],39,30.38845,32,499.4631652832031,37.557087,53.03823739329545
187,67,12,1.8738394702730345,True,True,True,[31],[0.9459459],37,22.153353,35,419.2598571777344,27.37933,36.05659124418062
188,67,14,1.0818940912343977,True,True,True,[32],[0.84615386],23,18.431654,25,363.9444885253906,22.779682,34.65014184036835
189,68,23,0.764984130859375,True,False,True,[27 20],[0.8125     0.01827676],61,36.658092,55,602.9437866210938,45.305737,51.11772453456311
190,69,14,0.7650146484375,True,False,True,[56 19],[0.4642857  0.00174216],28,35.252132,-1,-1.0,43.56811,-1.0
191,70,8,0.764984130859375,True,False,True,[40 39 17],[0.7019231  0.14432989 0.00121803],95,54.994507,82,756.450439453125,67.96771,49.406429957744564
192,70,36,3.05999755859375,False,True,True,[49],[0.8],50,23.816446,58,536.3512573242188,29.434748,41.79978275955991
193,70,39,0.7649993896484375,True,True,True,[21],[0.0096463],5,4.0998063,-1,-1.0,5.066951,-1.0
194,70,41,0.7649993896484375,True,False,True,[47  7],[0.8484849  0.01801802],32,27.574543,29,464.98797607421875,34.07938,39.751264429009126
195,71,0,1.0818833016949811,True,False,True,[20 15],[0.8        0.01538462],57,30.614664,60,663.3824462890625,37.836666,41.21213473871631
196,72,2,0.7650146484375,True,True,True,[64 15],[0.82978725 0.00913242],43,30.807194,43,661.9837036132812,38.07461,40.67060223879208
197,72,35,0.7650146484375,True,True,True,[40 36],[0.7804878  0.00877193],39,24.862354,34,283.15020751953125,30.727385,23.125778251006942
198,72,42,0.7650146484375,True,True,True,[43],[0.7941176],65,42.861435,57,658.4530639648438,52.97245,47.55736510152868
199,72,44,0.7650146484375,True,True,True,[46 26],[0.7631579 0.05     ],38,32.650806,29,414.5380859375,40.353134,26.566373271819906
200,72,46,1.7105838141162804,True,True,True,[51 23],[0.8333333 0.0021692],47,29.582605,52,515.36279296875,36.561142,48.71854094936511
201,73,13,1.081872512263171,True,True,True,[41],[0.5],22,13.409968,-1,-1.0,16.573381,-1.0
202,73,31,1.0818833016949811,True,True,True,[55],[0.8780488],37,45.035427,40,611.1123046875,55.659286,51.13172588098582
203,73,33,inf,False,False,True,[47 21],[0.85365856 0.05263158],40,26.727425,36,458.0235290527344,33.032425,32.19985855314708
204,73,35,297.61253913759947,False,False,True,[36],[0.72],67,33.42659,62,604.523681640625,41.311924,45.91920779935724
205,74,27,1.0818617225085447,True,True,True,[43 35],[0.8        0.01657459],47,29.793755,43,600.2604370117188,36.8221,43.187991116519825
206,74,41,1.3250288227603304,True,True,True,[46 27],[0.6666667  0.02061856],12,14.101238,8,204.2594451904297,17.427721,20.959659511335904
207,74,43,4.119661958048015,False,True,True,[62],[0.8888889],17,24.673565,17,434.6739196777344,30.49406,50.65208797825291
208,74,45,0.764984130859375,True,False,False,[],[],40,37.18693,-1,-1.0,45.95933,-1.0
209,74,47,1.081872512263171,True,True,True,[63],[0.78571427],24,24.716991,26,530.371337890625,30.547731,34.4497468566241
210,74,49,0.76495361328125,True,False,False,[],[],56,34.16768,-1,-1.0,42.227837,-1.0
211,75,23,1.52996826171875,True,True,True,[35],[0.94736844],37,26.035261,37,508.0094909667969,32.17698,42.31083486022457
212,75,28,50.03590662591153,False,False,True,[31],[0.9047619],20,18.211273,20,441.3998718261719,22.507313,33.04236628638931
213,75,30,0.764984130859375,True,True,True,[36],[0.90625],30,31.403751,31,481.1466369628906,38.811897,30.788786839908877
214,76,22,0.7650146484375,True,True,True,[54  1],[0.90625    0.00677966],32,25.308445,29,480.4218444824219,31.278708,32.72671570975049
215,76,24,6.0236548197603375,False,True,True,[55],[0.25],7,5.915049,-1,-1.0,7.3104095,-1.0
216,78,27,0.7649993896484375,True,False,False,[],[],43,32.812466,-1,-1.0,40.55293,-1.0
217,78,29,1.0818940912343977,True,True,True,[58  1],[0.35849056 0.0106383 ],23,21.19197,-1,-1.0,26.191158,-1.0
218,78,31,146.2671287629436,False,False,True,[27],[0.00659341],3,0.89068866,-1,-1.0,1.1008022,-1.0
219,79,30,1.530029296875,True,False,True,[52 15],[0.5       0.0048216],18,15.377262,-1,-1.0,19.004759,-1.0
220,79,32,1.0818940912343977,True,True,True,[71  8],[0.87234044 0.0212766 ],45,25.82752,43,440.9551086425781,31.920233,43.652833503099814
